Date,Sentiment_Score
10/22/2023,-0.005365667
10/23/2023,-0.000389849
10/24/2023,0.080116575
10/25/2023,0.088730587
10/26/2023,0.058965096
10/27/2023,0.058133283
10/28/2023,0.015507714
10/29/2023,0.131823333
10/30/2023,0.03636952
10/31/2023,0.160693125
11/1/2023,0.05103875
11/2/2023,0.14095925
11/3/2023,0.09089464
11/4/2023,0.033653933
11/5/2023,0.1747698
11/6/2023,0.067496121
11/7/2023,0.055828831
11/8/2023,0.101245363
11/9/2023,0.081040241
11/10/2023,0.054024922
11/11/2023,0.160749286
11/12/2023,0.102428
11/13/2023,0.079685314
11/14/2023,0.072683196
11/15/2023,0.067679519
11/16/2023,0.076391887
11/17/2023,0.1297568
11/18/2023,0.128434667
11/19/2023,-0.034253421
11/20/2023,0.036739607
11/21/2023,0.07063688
11/22/2023,0.0628452
11/23/2023,0.02061375
11/24/2023,0.078609326
11/25/2023,0.209761667
11/26/2023,0.020496
11/27/2023,0.05390959
11/28/2023,0.086448714
11/29/2023,0.118143811
11/30/2023,0.094372816
12/1/2023,0.076835857
12/2/2023,0.2425357
12/3/2023,0.078352182
12/4/2023,0.05214607
12/5/2023,0.083715571
12/6/2023,0.146176538
12/7/2023,0.11025146
12/8/2023,0.124136976
12/9/2023,0.017237375
12/10/2023,0.0209586
12/11/2023,0.002382343
12/12/2023,0.025219931
12/13/2023,0.053041353
12/14/2023,0.038667695
12/15/2023,0.121172105
12/16/2023,0.065283
12/17/2023,0.087048545
12/18/2023,0.059281892
12/19/2023,0.061667525
12/20/2023,0.097495867
12/21/2023,0.035645872
12/22/2023,0.091496362
12/23/2023,0.192743556
12/24/2023,-0.010345625
12/25/2023,0.067723
12/26/2023,0.163490526
12/27/2023,0.076842217
12/28/2023,0.063680763
12/29/2023,0.082485645
12/30/2023,0.110567
12/31/2023,0.137435154
1/1/2024,0.086919154
1/2/2024,0.117705027
1/3/2024,0.063837
1/4/2024,0.07162192
1/5/2024,0.10105316
1/6/2024,0.0265745
1/7/2024,0.0262165
1/8/2024,0.112077304
1/9/2024,0.093601708
1/10/2024,0.087616458
1/11/2024,0.074026611
1/12/2024,0.054955303
1/13/2024,0.0582861
1/14/2024,-0.022563333
1/15/2024,0.098641409
1/16/2024,0.073685763
1/17/2024,0.013796226
1/18/2024,0.085106743
1/19/2024,0.128732368
1/20/2024,0.123266714
1/21/2024,0.102868
1/22/2024,0.103850292
1/23/2024,0.114472643
1/24/2024,0.103805621
1/25/2024,0.101285353
1/26/2024,0.066430556
1/27/2024,0.0373208
1/28/2024,0.050628182
1/29/2024,0.102095844
1/30/2024,0.1250645
1/31/2024,0.062268304
2/1/2024,0.115639487
2/2/2024,0.054664308
2/3/2024,0.0328094
2/4/2024,-0.0330302
2/5/2024,0.096628818
2/6/2024,0.108260545
2/7/2024,0.1632569
2/8/2024,0.109725405
2/9/2024,0.09008425
2/10/2024,0.03744
2/11/2024,0.0714405
2/12/2024,0.110656148
2/13/2024,0.1036596
2/14/2024,0.082533171
2/15/2024,0.083996694
2/16/2024,0.114560769
2/17/2024,-0.049474857
2/18/2024,0.090952667
2/19/2024,0.077987842
2/20/2024,0.123256795
2/21/2024,0.106434868
2/22/2024,0.126545512
2/23/2024,0.115344091
2/24/2024,-0.012254429
2/25/2024,0.108893111
2/26/2024,0.131310212
2/27/2024,0.094701289
2/28/2024,0.07219307
2/29/2024,0.087047472
3/1/2024,0.065702107
3/2/2024,0.05765525
3/3/2024,0.016486333
3/4/2024,0.131417512
3/5/2024,0.080737294
3/6/2024,0.105357578
3/7/2024,0.111117231
3/8/2024,0.107642565
3/9/2024,0.08810775
3/10/2024,0.057188417
3/11/2024,0.173558333
3/12/2024,0.084874973
3/13/2024,0.033081118
3/14/2024,0.102991049
3/15/2024,0.037016727
3/16/2024,-0.012864143
3/17/2024,0.023766125
3/18/2024,0.06954505
3/19/2024,0.050150972
3/20/2024,0.084729243
3/21/2024,0.084276311
3/22/2024,0.057250548
3/23/2024,0.1593915
3/24/2024,-0.038818
3/25/2024,0.069192129
3/26/2024,0.164495167
3/27/2024,0.06024185
3/28/2024,0.083338488
3/29/2024,0.070217
3/30/2024,0.125136
3/31/2024,0.122188
4/1/2024,0.113426897
4/2/2024,0.081775639
4/3/2024,0.046463957
4/4/2024,0.096419816
4/5/2024,0.050396
4/6/2024,0.02420325
4/7/2024,0.049790286
4/8/2024,0.125406484
4/9/2024,0.164870913
4/10/2024,0.062411865
4/11/2024,0.055376417
4/12/2024,0.030635677
4/13/2024,0.143298
4/14/2024,-0.053754727
4/15/2024,-0.016451227
4/16/2024,0.010579911
4/17/2024,0.056417867
4/18/2024,0.058404081
4/19/2024,0.017530132
4/20/2024,-0.000908833
4/21/2024,0.110949286
4/22/2024,0.09688666
4/23/2024,0.100213775
4/24/2024,0.152305636
4/25/2024,0.111213632
4/26/2024,0.077655407
4/27/2024,0.0343542
4/28/2024,0.192964111
4/29/2024,0.090647609
4/30/2024,0.119686159
5/1/2024,0.118130892
5/2/2024,0.101504412
5/3/2024,0.089218447
5/4/2024,0.058708857
5/5/2024,0.119982
5/6/2024,0.114136548
5/7/2024,0.115575576
5/8/2024,0.162518741
5/9/2024,0.145902047
5/10/2024,0.080181077
5/11/2024,0.1088989
5/12/2024,0.11690975
5/13/2024,0.080076571
5/14/2024,0.136549231
5/15/2024,0.131759119
5/16/2024,0.102583474
5/17/2024,0.129523238
5/18/2024,0.131687714
5/19/2024,0.01839525
5/20/2024,0.15139824
5/21/2024,0.13545231
5/22/2024,0.172259563
5/23/2024,0.097123923
5/24/2024,0.064201069
5/25/2024,0.08868025
5/26/2024,0.099585
5/27/2024,0.156596455
5/28/2024,0.100412483
5/29/2024,0.093635222
5/30/2024,0.122581063
5/31/2024,0.07391296
6/1/2024,0.188777
6/2/2024,0.0788336
6/3/2024,0.08832448
6/4/2024,0.062662571
6/5/2024,0.108934176
6/6/2024,0.073252788
6/7/2024,0.076205286
6/8/2024,0.130922571
6/9/2024,0.05648875
6/10/2024,0.051709216
6/11/2024,0.127414594
6/12/2024,0.040810865
6/13/2024,0.049374344
6/14/2024,0.073294
6/15/2024,0.114092667
6/16/2024,-0.018490167
6/17/2024,0.0844967
6/18/2024,0.134175645
6/19/2024,0.051764148
6/20/2024,0.102467525
6/21/2024,0.008244657
6/22/2024,0.1016192
6/23/2024,0.075702
6/24/2024,0.1193094
6/25/2024,0.069581643
6/26/2024,0.089412176
6/27/2024,0.06414564
6/28/2024,0.1300765
6/29/2024,0.057174833
6/30/2024,0.092788375
7/1/2024,0.089098167
7/2/2024,0.106938038
7/3/2024,0.07857668
7/4/2024,0.097069276
7/5/2024,0.085554241
7/6/2024,0.0393576
7/7/2024,0.059872857
7/8/2024,0.083111068
7/9/2024,0.087895167
7/10/2024,0.051659667
7/11/2024,0.088655759
7/12/2024,0.043813567
7/13/2024,0.027038167
7/14/2024,0.028324
7/15/2024,0.073657146
7/16/2024,0.128644647
7/17/2024,0.090316296
7/18/2024,0.082067
7/19/2024,0.114908111
7/20/2024,0.0352835
7/21/2024,0.069797
7/22/2024,0.080427
7/23/2024,0.13479955
7/24/2024,0.103738846
7/25/2024,0.105026667
7/26/2024,0.11077285
7/27/2024,0.131352667
7/28/2024,0.1820855
7/29/2024,0.128119261
7/30/2024,0.2333285
7/31/2024,0.129070238
8/1/2024,0.116034846
8/2/2024,0.044574794
8/3/2024,0.153239667
8/4/2024,0.138876
8/5/2024,-0.011441667
8/6/2024,0.038994571
8/7/2024,0.068329146
8/8/2024,0.057780179
8/9/2024,0.081113833
8/10/2024,0.189606
8/11/2024,0.088519
8/12/2024,0.06366013
8/13/2024,0.1074839
8/14/2024,0.061285903
8/15/2024,0.139718577
8/16/2024,0.04230325
8/17/2024,0.15781425
8/18/2024,0
8/19/2024,0.110485429
8/20/2024,0.049974455
8/21/2024,0.109829391
8/22/2024,0.107217783
8/23/2024,0.099633156
8/24/2024,0.133216
8/25/2024,0.06939925
8/26/2024,0.09124881
8/27/2024,0.132085762
8/28/2024,0.08003963
8/29/2024,0.086987714
8/30/2024,0.141475875
8/31/2024,0.136665
9/1/2024,0.0436418
9/2/2024,0.0829393
9/3/2024,0.1623815
9/4/2024,0.027475677
9/5/2024,0.079727848
9/6/2024,0.049489034
9/7/2024,0.126890667
9/8/2024,0.083848667
9/9/2024,0.0433861
9/10/2024,0.092160471
9/11/2024,0.061890069
9/12/2024,0.104836065
9/13/2024,0.090815121
9/14/2024,0.173098
9/15/2024,0.125148
9/16/2024,0.118749444
9/17/2024,0.103548719
9/18/2024,0.067113433
9/19/2024,0.061869682
9/20/2024,0.101773767
9/21/2024,0.205792667
9/22/2024,0.095875
9/23/2024,0.144590214
9/24/2024,0.08987825
9/25/2024,0.104409351
9/26/2024,0.125628143
9/27/2024,0.196453083
9/28/2024,-0.050973
9/29/2024,0.01731975
9/30/2024,0.136050133
10/1/2024,0.166079737
10/2/2024,0.068897273
10/3/2024,0.067598294
10/4/2024,0.168430238
10/5/2024,0.1258065
10/6/2024,0.057764667
10/7/2024,0.115767133
10/8/2024,0.113994727
10/9/2024,0.127014167
10/10/2024,0.144680222
10/11/2024,0.140499364
10/12/2024,0.181931
10/13/2024,0
10/14/2024,0.1419543
10/15/2024,0.225842733
10/16/2024,0.19386025
10/17/2024,0.143573211
10/18/2024,0.211080875
10/19/2024,0.144888
10/20/2024,0.164560667
10/21/2024,0.1639988
10/22/2024,0.1951682
10/23/2024,0.147445542
10/24/2024,0.141117739
10/25/2024,0.102880929
10/26/2024,0.1373185
10/27/2024,0.422361
10/28/2024,0.166416091
10/29/2024,0.143188824
10/30/2024,0.185529593
10/31/2024,0.191138577
11/1/2024,0.124248889
11/2/2024,0.17934525
11/3/2024,0
11/4/2024,0.162228632
11/5/2024,0.167861321
11/6/2024,0.201571323
11/7/2024,0.118102056
11/8/2024,0.199019762
11/9/2024,0.1430525
11/10/2024,0.09332025
11/11/2024,0.15450892
11/12/2024,0.164198882
11/13/2024,0.188996063
11/14/2024,0.170653938
11/15/2024,0.113917778
11/16/2024,0.229405
11/17/2024,0.089367
11/18/2024,0.111170389
11/19/2024,0.117762
11/20/2024,0.148190846
11/21/2024,0.153121538
11/22/2024,0.197356474
11/23/2024,0.255585
11/24/2024,0.149421
11/25/2024,0.133326368
11/26/2024,0.1596515
11/27/2024,0.147713941
